Date,BTC,DXY,Gold,SP500,Yield_10Y,VIX,BTC_norm,DXY_norm,Gold_norm,SP500_norm,Yield_10Y_norm,BTC_pct_chg,DXY_pct_chg,Gold_pct_chg,SP500_pct_chg,Yield_10Y_pct_chg
2016-03-01,435.12298583984375,98.3499984741211,1230.300048828125,1978.3499755859373,1.8339999914169312,17.700000762939453,100.18165073888142,99.47405253563733,114.43587357144179,98.29528792686867,81.69265411611379,-0.005880792374806099,0.0014255105483507169,-0.0029175585660977665,0.023868791801894496,0.09399998188018799
2016-03-02,423.989013671875,98.20999908447266,1241.0999755859375,1986.449951171875,1.8480000495910645,17.09000015258789,97.61819225158736,99.33245307598395,115.44042449722211,98.69773918283745,82.31626475699571,-0.02558810389315269,-0.0014234813606558427,0.00877828686433002,0.004094308735004715,0.0140000581741333
2016-03-03,421.6510009765625,97.56999969482422,1257.4000244140625,1993.4000244140625,1.830000042915344,16.700000762939453,97.0798939338996,98.68513905568514,116.95656710705163,99.04305697740577,81.51448268157088,-0.005514323767648155,-0.006516641845174642,0.013133550196413157,0.0034987406745825567,-0.018000006675720437
2016-03-04,410.9389953613281,97.33999633789062,1269.9000244140625,1999.989990234375,1.883000016212464,16.860000610351562,94.61358799240345,98.45250696248786,118.11924967461351,99.3704826582659,83.87528339421418,-0.02540490972492626,-0.0023573163641794626,0.009941148208443051,0.0033058923144386743,0.05299997329712003
2016-03-05,400.5700073242188,97.33999633789062,1269.9000244140625,1999.989990234375,1.883000016212464,16.860000610351562,92.22625757811991,98.45250696248786,118.11924967461351,99.3704826582659,83.87528339421418,-0.025232426598970292,0.0,0.0,0.0,0.0
2016-03-06,407.7070007324219,97.33999633789062,1269.9000244140625,1999.989990234375,1.883000016212464,16.860000610351562,93.869461463491,98.45250696248786,118.11924967461351,99.3704826582659,83.87528339421418,0.0178170938355513,0.0,0.0,0.0,0.0
2016-03-07,414.3210144042969,97.06999969482422,1263.199951171875,2001.760009765625,1.9019999504089355,17.350000381469727,95.39225577503274,98.17942449503973,117.49604500580718,99.45842694598419,84.72160567327923,0.016222467752560865,-0.0027737482353007437,-0.005276063558845023,0.0008850141950174084,0.018999934196471502
2016-03-08,413.9719848632813,97.20999908447266,1262.0999755859375,1979.260009765625,1.8320000171661377,18.670000076293945,95.31189606820621,98.3210239546931,117.39373121072612,98.34050342100247,81.60356839884234,-0.0008424133193374317,0.0014422518809991125,-0.0008707850130275085,-0.011240108649505087,-0.06999993324279785
2016-03-09,414.8599853515625,97.16999816894533,1256.5999755859375,1989.260009765625,1.8919999599456787,18.34000015258789,95.51634712610937,98.28056586385046,116.88215088099886,98.83735832099435,84.27617177693111,0.0021450738715433904,-0.0004114897222925462,-0.004357816422147165,0.0050523932937867055,0.059999942779541016
2016-03-10,417.1310119628906,96.06999969482422,1272.0,1989.5699462890625,1.9290000200271609,18.049999237060547,96.03922273185482,97.16799537374887,118.31457807509953,98.85275766902998,85.9242814414119,0.005474200191670997,-0.01132035087835015,0.012255311724705065,0.00015580493345068724,0.037000060081482156
2016-03-11,421.6900024414063,96.16999816894533,1258.699951171875,2022.18994140625,1.976999998092652,16.5,97.08887353565918,97.26913674255961,117.07747928148488,100.47349811019856,88.06236520588112,0.010929397114499917,0.0010408917918056648,-0.010456013229658057,0.01639550053418848,0.04799997806549117
2016-03-12,411.6239929199219,96.16999816894533,1258.699951171875,2022.18994140625,1.976999998092652,16.5,94.77130015288509,97.26913674255961,117.07747928148488,100.47349811019856,88.06236520588112,-0.023870638296394242,0.0,0.0,0.0,0.0
2016-03-13,414.0650024414063,96.16999816894533,1258.699951171875,2022.18994140625,1.976999998092652,16.5,95.33331220761403,97.26913674255961,117.07747928148488,100.47349811019856,88.06236520588112,0.0059301925142136724,0.0,0.0,0.0,0.0
2016-03-14,416.43798828125,96.62000274658205,1244.4000244140625,2019.6400146484373,1.963000059127808,16.920000076293945,95.87966265645709,97.72428447709557,115.74737723678723,100.34680374977461,87.4387598749901,0.005730950034057658,0.004679261580583294,-0.011360870193487305,-0.00126097292128724,-0.013999938964843972
2016-03-15,416.8299865722656,96.62999725341795,1230.4000244140625,2015.9300537109373,1.9589999914169312,16.84000015258789,95.96991538306257,97.73439321236236,114.4451727611179,100.16247252271707,87.26058313045628,0.0009413125172212933,0.00010344138430751215,-0.011250401579341096,-0.0018369416879204792,-0.004000067710876909
2016-03-16,417.010986328125,95.88999938964844,1229.300048828125,2027.219970703125,1.937999963760376,14.989999771118164,96.01158832362287,96.98593782325284,114.34285896603684,100.72341758052406,86.32516982412885,0.0004342292102057499,-0.007658055312045886,-0.0008939983453440936,0.005600351545632876,-0.021000027656555176
2016-03-17,420.6210021972656,94.76000213623048,1264.5,2040.5899658203125,1.902999997138977,14.4399995803833,96.84274953719569,95.84302569416724,117.61696853456239,101.38771233920826,84.7661511869104,0.008656884320788816,-0.011784307650542503,0.028634141197204643,0.006595236486620859,-0.034999966621398926
2016-03-18,409.5480041503906,94.98999786376952,1253.800048828125,2049.580078125,1.871000051498413,14.020000457763672,94.29332958223,96.0756500707727,116.62171679845817,101.83439047421442,83.34076378059457,-0.026325357005549388,0.0024271393241253048,-0.00846180401097274,0.004405643688967897,-0.031999945640563965
2016-03-19,410.4440002441406,94.98999786376952,1253.800048828125,2049.580078125,1.871000051498413,14.020000457763672,94.49962152875683,96.0756500707727,116.62171679845817,101.83439047421442,83.34076378059457,0.0021877681850965836,0.0,0.0,0.0,0.0
2016-03-20,413.7550048828125,94.98999786376952,1253.800048828125,2049.580078125,1.871000051498413,14.020000457763672,95.26193912883951,96.0756500707727,116.62171679845817,101.83439047421442,83.34076378059457,0.008066885218695807,0.0,0.0,0.0,0.0
2016-03-21,413.3070068359375,95.29000091552734,1243.800048828125,2051.60009765625,1.9229999780654907,13.789999961853027,95.15879315557609,96.3790818937967,115.69157074440865,101.93475613443248,85.65701897960666,-0.0010827616381386962,0.0031582593799830416,-0.007975753398116847,0.0009855772666846896,0.05199992656707764
2016-03-22,418.0889892578125,95.6500015258789,1248.199951171875,2049.800048828125,1.934999942779541,14.170000076293944,96.25978507836108,96.74319699478873,116.10082592473287,101.84531982638462,86.19153859322624,0.011570049243740943,0.003777947391045755,0.0035374675759947127,-0.000877387766836879,0.011999964714050293
2016-03-23,418.0409851074219,96.0500030517578,1223.699951171875,2036.7099609375,1.875,14.9399995803833,96.24873272032679,97.14777018662343,113.82196809231155,101.19493239540648,83.51893521513747,-0.0001148180211008043,0.004181929111320093,-0.019628265469004536,-0.006386031602501285,-0.059999942779541016
2016-03-24,416.3940124511719,96.13999938964844,1221.4000244140625,2035.93994140625,1.899999976158142,14.739999771118164,95.86953776902708,97.23879510357555,113.60804131247333,101.15667359768739,84.63251995600778,-0.0039397396784595085,0.0009369738160460717,-0.0018794858622083188,-0.0003780702927851376,0.02499997615814209
2016-03-25,417.177001953125,96.13999938964844,1221.4000244140625,2035.93994140625,1.899999976158142,14.739999771118164,96.04981135458698,97.23879510357555,113.60804131247333,101.15667359768739,84.63251995600778,0.001880405285714648,0.0,0.0,0.0,0.0
2016-03-26,417.9450073242188,96.13999938964844,1221.4000244140625,2035.93994140625,1.899999976158142,14.739999771118164,96.22663503055068,97.23879510357555,113.60804131247333,101.15667359768739,84.63251995600778,0.0018409580765434974,0.0,0.0,0.0,0.0
2016-03-27,426.7650146484375,96.13999938964844,1221.4000244140625,2035.93994140625,1.899999976158142,14.739999771118164,98.25733191861276,97.23879510357555,113.60804131247333,101.15667359768739,84.63251995600778,0.021103272367545278,0.0,0.0,0.0,0.0
2016-03-28,424.2309875488281,95.94000244140624,1219.9000244140625,2037.050048828125,1.870000004768372,15.239999771118164,97.67390372447603,97.03651236595408,113.46851940436589,101.21182982889498,83.29621826696342,-0.005937757343340011,-0.0020802678334918,-0.0012280988783504032,0.0005452554858313974,-0.029999971389770064
